morphology,replication,time_idx,wcc
single_peak,80,118,0.9122329431321952
single_peak,80,119,0.8732911836138821
single_peak,80,120,0.9355181116378617
single_peak,80,121,0.8889791770344622
single_peak,80,122,0.9871815427925164
single_peak,80,123,0.8768338246542149
single_peak,80,124,0.8401564413598757
single_peak,80,125,0.8982301677610189
single_peak,80,126,0.8644036283472898
single_peak,80,127,0.7970169239269032
single_peak,80,128,0.8334987341278459
single_peak,80,129,0.7759037053091364
single_peak,80,130,0.7249835357366665
single_peak,80,131,0.6401228641416241
single_peak,80,132,0.661603902335836
single_peak,80,133,0.6982094243887418
single_peak,80,134,0.6252473579905502
single_peak,80,135,0.6689348485696086
single_peak,80,136,0.6199190571029156
single_peak,80,137,0.5642733563427693
single_peak,80,138,0.6441166782686769
single_peak,80,139,0.5405675564468444
single_peak,80,140,0.5760957517912539
single_peak,80,141,0.5730224484397197
single_peak,80,142,0.5166026244619597
single_peak,80,143,0.6241233727003874
single_peak,80,144,0.602157238086197
single_peak,80,145,0.5115205528491971
single_peak,80,146,0.5731234794846605
single_peak,80,147,0.50547729219934
single_peak,80,148,0.594346226714533
single_peak,80,149,0.566867599768335
single_peak,80,150,0.5001454728511368
single_peak,80,151,0.4887589685215381
single_peak,80,152,0.49662760907684755
single_peak,80,153,0.4709612026613535
single_peak,80,154,0.45165085934648247
single_peak,80,155,0.5241543742215218
single_peak,80,156,0.4462229267496247
single_peak,80,157,0.3940693274571212
single_peak,80,158,0.4810187753681364
single_peak,80,159,0.48057869739677767
single_peak,80,160,0.5210733680286135
single_peak,80,161,0.4585374355268432
single_peak,80,162,0.4135334621115025
single_peak,80,163,0.3168424558762396
single_peak,80,164,0.5577963662275622
single_peak,80,165,0.40897042289659497
single_peak,80,166,0.5684418398484389
single_peak,80,167,0.44530130019633873
single_peak,80,168,0.5060772350001468
single_peak,80,169,0.5147234039313235
single_peak,80,170,0.5306657352987673
single_peak,80,171,0.48105263685478095
single_peak,80,172,0.42927675607604937
single_peak,80,173,0.5560478527949901
single_peak,80,174,0.4137688602627711
single_peak,80,175,0.5267491495287214
single_peak,80,176,0.4588258155364386
single_peak,80,177,0.4762998998773999
single_peak,80,178,0.5253245757627467
single_peak,80,179,0.45342435701243916
single_peak,80,180,0.6011060427969062
single_peak,80,181,0.38305708564425156
single_peak,80,182,0.3763453011352895
single_peak,80,183,0.4905059096216486
single_peak,80,184,0.39626322609953635
single_peak,80,185,0.4280524421355038
single_peak,80,186,0.481669437973369
single_peak,80,187,0.4310525519414527
single_peak,80,188,0.3968094767800928
single_peak,80,189,0.3579857821804588
single_peak,80,190,0.30548482878535393
single_peak,80,191,0.42624342635401036
single_peak,80,192,0.40366308910870596
single_peak,80,193,0.34516409266795767
single_peak,80,194,0.3958528571454447
single_peak,80,195,0.4339882197864777
single_peak,80,196,0.361689484906088
single_peak,80,197,0.43440853828548526
single_peak,80,198,0.3192182867064985
single_peak,80,199,0.44970529064065917
single_peak,80,200,0.370083658587955
single_peak,80,201,0.3335671881126493
single_peak,80,202,0.3938742849022342
single_peak,80,203,0.41332916458904007
single_peak,80,204,0.35732829552481127
single_peak,80,205,0.3720550136945978
single_peak,80,206,0.3561701043983735
single_peak,80,207,0.4114964437118519
single_peak,80,208,0.29275918669883316
single_peak,80,209,0.33314444342388616
single_peak,80,210,0.3740030043970616
single_peak,80,211,0.4499643944245591
single_peak,80,212,0.43338775095137333
single_peak,80,213,0.2736719654411289
single_peak,80,214,0.411619892511779
single_peak,80,215,0.37353643544165904
single_peak,80,216,0.4069307576145105
single_peak,80,217,0.3924690474015619
single_peak,80,218,0.2864528618111322
single_peak,80,219,0.40032263214123387
single_peak,80,220,0.3377068562117079
single_peak,80,221,0.36087957605587956
single_peak,80,222,0.361819883572711
single_peak,80,223,0.38525546467691174
single_peak,80,224,0.3738502924093503
single_peak,80,225,0.37805376875891206
single_peak,80,226,0.43216411218087186
single_peak,80,227,0.4335189716401733
single_peak,80,228,0.36486633587233885
single_peak,80,229,0.4722639698144475
single_peak,80,230,0.31103629251278964
single_peak,80,231,0.388851033454902
single_peak,80,232,0.34774605707562434
single_peak,80,233,0.37659612959355493
single_peak,80,234,0.3301412303490392
single_peak,80,235,0.3837485708946077
single_peak,80,236,0.39586978396564027
single_peak,80,237,0.3094548184266332
single_peak,80,238,0.32575030643013425
single_peak,80,239,0.25207520278967444
single_peak,80,240,0.40471900519663917
single_peak,80,241,0.3888517274034424
single_peak,80,242,0.3306928183711243
single_peak,80,243,0.31205479336492037
single_peak,80,244,0.31286638908308134
single_peak,80,245,0.3628172346727171
single_peak,80,246,0.31028495309771775
single_peak,80,247,0.3613443361185784
single_peak,80,248,0.32756758555639803
single_peak,80,249,0.3719721261441341
single_peak,80,250,0.29531905433459593
single_peak,80,251,0.3347477422742014
single_peak,80,252,0.27838739039881677
single_peak,80,253,0.31468818601833515
single_peak,80,254,0.3210343093678067
single_peak,80,255,0.287816656680131
single_peak,80,256,0.285050108539591
single_peak,80,257,0.36215896928877545
single_peak,80,258,0.2538485371617504
single_peak,80,259,0.37487322033114623
single_peak,80,260,0.3627138590139396
single_peak,80,261,0.3689344193215006
single_peak,80,262,0.34793405606133576
single_peak,80,263,0.27668803862323077
single_peak,80,264,0.2759031267716451
single_peak,80,265,0.3596338186603385
single_peak,80,266,0.4081225789296844
single_peak,80,267,0.2897674071669528
single_peak,80,268,0.25294633385317894
single_peak,80,269,0.2804898318639566
single_peak,80,270,0.18433735689072236
single_peak,80,271,0.30347780997096563
single_peak,80,272,0.3453872678161086
single_peak,80,273,0.40869969980049914
single_peak,80,274,0.3727054903511854
single_peak,80,275,0.21394168868696672
single_peak,80,276,0.342851674365428
single_peak,80,277,0.3592390083575905
single_peak,80,278,0.3434823182163801
single_peak,80,279,0.3744232879870076
single_peak,80,280,0.3428435253911095
single_peak,80,281,0.3360589133508678
single_peak,80,282,0.24664831456052133
single_peak,80,283,0.37158446698976066
single_peak,80,284,0.40706137988841207
single_peak,80,285,0.3481344565976627
single_peak,80,286,0.33441267266696334
single_peak,80,287,0.30191532967868545
single_peak,80,288,0.328259223790963
single_peak,80,289,0.39469593468558134
single_peak,80,290,0.34339903086644274
single_peak,80,291,0.3539677653516149
single_peak,80,292,0.35579714828031267
single_peak,80,293,0.41252621642961945
single_peak,80,294,0.42539024927920266
single_peak,80,295,0.3081472811183007
single_peak,80,296,0.34713325875981227
single_peak,80,297,0.31380327153551385
single_peak,80,298,0.3155516458557816
single_peak,80,299,0.3698902606295379
single_peak,81,0,0.3233193211789448
single_peak,81,1,0.3933224704849246
single_peak,81,2,0.36692019199295084
single_peak,81,3,0.31895150823627894
single_peak,81,4,0.38313522137316397
single_peak,81,5,0.3566795737330558
single_peak,81,6,0.3141049634545671
single_peak,81,7,0.22022119255351652
single_peak,81,8,0.2167296519734827
single_peak,81,9,0.36424269799129694
single_peak,81,10,0.36217516059579496
single_peak,81,11,0.2914559380963759
single_peak,81,12,0.37496855785818095
single_peak,81,13,0.29623993648122426
single_peak,81,14,0.37929344099872614
single_peak,81,15,0.31655375362022115
single_peak,81,16,0.2770093079820173
single_peak,81,17,0.23255982542579404
single_peak,81,18,0.2700546176176043
single_peak,81,19,0.3386132654367331
single_peak,81,20,0.28215867834377506
single_peak,81,21,0.35794820657850324
single_peak,81,22,0.3026972883125848
single_peak,81,23,0.32222200481919466
single_peak,81,24,0.2607485632522649
single_peak,81,25,0.3668263300247936
single_peak,81,26,0.31679294601557273
single_peak,81,27,0.3816820374234968
single_peak,81,28,0.3797482426743551
single_peak,81,29,0.34260587112046337
single_peak,81,30,0.21344479531028845
single_peak,81,31,0.3489921327161143
single_peak,81,32,0.3516918490317977
single_peak,81,33,0.3575205691517543
single_peak,81,34,0.32269095777682355
single_peak,81,35,0.286468137353399
single_peak,81,36,0.4131207746248832
single_peak,81,37,0.3686706391295995
single_peak,81,38,0.40967613358083366
single_peak,81,39,0.3961317221960894
single_peak,81,40,0.3214189950702839
single_peak,81,41,0.3226109017481904
single_peak,81,42,0.32976053265488975
single_peak,81,43,0.3293291444253524
single_peak,81,44,0.48116145980847463
single_peak,81,45,0.40712103751010764
single_peak,81,46,0.3555123608584896
single_peak,81,47,0.36949856465585484
single_peak,81,48,0.30936394814206647
single_peak,81,49,0.35791168914919047
single_peak,81,50,0.3913847030659052
single_peak,81,51,0.3211496249349179
single_peak,81,52,0.3992002228656741
single_peak,81,53,0.42622966161746456
single_peak,81,54,0.36429162677483373
single_peak,81,55,0.43672469157338967
single_peak,81,56,0.45020140497460126
single_peak,81,57,0.3409466457764845
single_peak,81,58,0.44397573428528037
single_peak,81,59,0.41292644579811444
single_peak,81,60,0.4360810320869388
single_peak,81,61,0.3833953320049434
single_peak,81,62,0.4231708614744948
single_peak,81,63,0.5176493849055035
single_peak,81,64,0.5187118497215363
single_peak,81,65,0.5413111627607534
single_peak,81,66,0.5247744056344827
single_peak,81,67,0.5804565855065548
single_peak,81,68,0.5360102965593156
single_peak,81,69,0.522348287759647
single_peak,81,70,0.4758182596941179
single_peak,81,71,0.6119489805205799
single_peak,81,72,0.6117210303032978
single_peak,81,73,0.703005758415186
single_peak,81,74,0.7288874596450785
single_peak,81,75,0.6320157043128978
single_peak,81,76,0.6641216302390746
single_peak,81,77,0.7567909225604869
single_peak,81,78,0.6797346436119214
single_peak,81,79,0.8366675540441869
single_peak,81,80,0.6834353218472069
single_peak,81,81,0.8222268573693137
single_peak,81,82,0.8048801679124115
single_peak,81,83,0.8400168871090055
single_peak,81,84,0.7982114820758391
single_peak,81,85,0.9052466065861009
single_peak,81,86,0.8213702915698472
single_peak,81,87,0.8778471425278376
single_peak,81,88,0.8876991886235007
single_peak,81,89,0.8788272447341527
single_peak,81,90,0.942435653295694
single_peak,81,91,0.9922471425345999
single_peak,81,92,0.9108935779103289
single_peak,81,93,0.9588305927580848
single_peak,81,94,1.0
single_peak,81,95,1.0
single_peak,81,96,1.0
single_peak,81,97,0.9762997103621754
single_peak,81,98,0.9996335505223047
single_peak,81,99,1.0
single_peak,81,100,1.0
single_peak,81,101,1.0
single_peak,81,102,0.987353688527157
single_peak,81,103,1.0
single_peak,81,104,1.0
single_peak,81,105,1.0
single_peak,81,106,1.0
single_peak,81,107,1.0
single_peak,81,108,1.0
single_peak,81,109,1.0
single_peak,81,110,1.0
single_peak,81,111,1.0
single_peak,81,112,0.9943229180038117
single_peak,81,113,1.0
single_peak,81,114,1.0
single_peak,81,115,1.0
single_peak,81,116,1.0
single_peak,81,117,1.0
single_peak,81,118,1.0
single_peak,81,119,0.9908420570844024
single_peak,81,120,0.9499036894178823
single_peak,81,121,0.8667921922064781
single_peak,81,122,0.8409107551818098
single_peak,81,123,0.7936396570627761
single_peak,81,124,0.9451834053545358
single_peak,81,125,0.8587626136849497
single_peak,81,126,0.8931953511546419
single_peak,81,127,0.7863924253943637
single_peak,81,128,0.8224105209429182
single_peak,81,129,0.8236019282141542
single_peak,81,130,0.8374419721292626
single_peak,81,131,0.720731185948457
single_peak,81,132,0.6820984678402658
single_peak,81,133,0.7020771063021779
single_peak,81,134,0.6958519352922053
single_peak,81,135,0.6211165157382044
single_peak,81,136,0.7154727523262737
single_peak,81,137,0.6046343101483047
single_peak,81,138,0.5986483525210147
single_peak,81,139,0.5145131841148525
single_peak,81,140,0.5634905677093984
single_peak,81,141,0.6208235388781405
single_peak,81,142,0.5523402905435701
single_peak,81,143,0.628402137833817
single_peak,81,144,0.5414302588200278
single_peak,81,145,0.4839474752842168
single_peak,81,146,0.5453724218086797
single_peak,81,147,0.5188447616013946
single_peak,81,148,0.5473757357545391
single_peak,81,149,0.46806617792597194
single_peak,81,150,0.5116325093142886
single_peak,81,151,0.4437586019447701
single_peak,81,152,0.5860749928862856
single_peak,81,153,0.5148774251897137
single_peak,81,154,0.5144005037835061
single_peak,81,155,0.5318482595294985
single_peak,81,156,0.4980621133431511
single_peak,81,157,0.5041692509444924
single_peak,81,158,0.48982060747002504
single_peak,81,159,0.4859014344289196
single_peak,81,160,0.4076730865815048
single_peak,81,161,0.4938623269138601
single_peak,81,162,0.5315841943148094
single_peak,81,163,0.5066027661444352
single_peak,81,164,0.46296489305928906
single_peak,81,165,0.5151793965749641
single_peak,81,166,0.4835123680154512
single_peak,81,167,0.5057646385100044
single_peak,81,168,0.48092206547987815
single_peak,81,169,0.4305302074641568
single_peak,81,170,0.5540407412565591
single_peak,81,171,0.5010715549434823
single_peak,81,172,0.41355715799022424
single_peak,81,173,0.4334967941224667
single_peak,81,174,0.41585531681609883
single_peak,81,175,0.4242379909439973
single_peak,81,176,0.37856752136052785
single_peak,81,177,0.43162083332979423
single_peak,81,178,0.4568832326692481
single_peak,81,179,0.4349463054240756
single_peak,81,180,0.4596702655876034
single_peak,81,181,0.4338713726665725
single_peak,81,182,0.528167559871707
single_peak,81,183,0.40495811485021693
single_peak,81,184,0.4480767168394644
single_peak,81,185,0.37833150147008887
single_peak,81,186,0.37064125268092474
single_peak,81,187,0.40358865285755013
single_peak,81,188,0.43420264578681134
single_peak,81,189,0.459083785937758
single_peak,81,190,0.4071936279605828
single_peak,81,191,0.4240827580357187
single_peak,81,192,0.47775391671888373
single_peak,81,193,0.3305016715481476
single_peak,81,194,0.36784050365680404
single_peak,81,195,0.32460564890236077
single_peak,81,196,0.41848330898549024
single_peak,81,197,0.3977413094211907
single_peak,81,198,0.4434944198468014
single_peak,81,199,0.4014781012979186
single_peak,81,200,0.44673292915496987
single_peak,81,201,0.36474143525413644
single_peak,81,202,0.3667741174209225
single_peak,81,203,0.38980165614749523
single_peak,81,204,0.35407273323892674
single_peak,81,205,0.37958326032122913
single_peak,81,206,0.4690160835920025
single_peak,81,207,0.3690683979759526
single_peak,81,208,0.38237951649045554
single_peak,81,209,0.43008281070100046
single_peak,81,210,0.32404078918579116
single_peak,81,211,0.3744426246229878
single_peak,81,212,0.31316310814870124
single_peak,81,213,0.36042558562144655
single_peak,81,214,0.37015790953698724
single_peak,81,215,0.3171739015307687
single_peak,81,216,0.29128381678193616
single_peak,81,217,0.317426006471043
single_peak,81,218,0.3212016122596408
single_peak,81,219,0.5019083107195053
single_peak,81,220,0.4148228039914963
single_peak,81,221,0.4571968819010169
single_peak,81,222,0.2962575648476057
single_peak,81,223,0.4137292448079457
single_peak,81,224,0.35753944541752425
single_peak,81,225,0.3708089087053892
single_peak,81,226,0.2736776280374155
single_peak,81,227,0.32649125775517207
single_peak,81,228,0.32327726722629896
single_peak,81,229,0.32734291755511025
single_peak,81,230,0.3323548505629556
single_peak,81,231,0.29024791255061594
single_peak,81,232,0.32080774363915054
single_peak,81,233,0.41222306195974423
single_peak,81,234,0.38099395367312705
single_peak,81,235,0.35575569128235907
single_peak,81,236,0.3427394615037728
single_peak,81,237,0.3303758856771506
single_peak,81,238,0.20276443355942866
single_peak,81,239,0.40787841866368435
single_peak,81,240,0.32600853833656296
single_peak,81,241,0.36365063344924653
single_peak,81,242,0.3064784721743439
single_peak,81,243,0.37757199666707164
single_peak,81,244,0.317713758928129
single_peak,81,245,0.41417547338608596
single_peak,81,246,0.3303983346854604
single_peak,81,247,0.359522982494183
single_peak,81,248,0.3056853470744618
single_peak,81,249,0.36858546089991484
single_peak,81,250,0.2570363411700459
single_peak,81,251,0.3098586448896318
single_peak,81,252,0.3271613948602396
single_peak,81,253,0.24477334441048834
single_peak,81,254,0.35552195516011137
single_peak,81,255,0.35339671635285574
single_peak,81,256,0.22154823377093802
single_peak,81,257,0.3624305020548853
single_peak,81,258,0.3842460115614371
single_peak,81,259,0.29331385894764184
single_peak,81,260,0.43006749365190716
single_peak,81,261,0.30453361642174437
single_peak,81,262,0.3677123952854715
single_peak,81,263,0.27902788599314854
single_peak,81,264,0.35441738606045015
single_peak,81,265,0.4018537023886958
single_peak,81,266,0.25845079693134154
single_peak,81,267,0.3113711050174936
single_peak,81,268,0.37828157016367714
single_peak,81,269,0.3629200339974732
single_peak,81,270,0.34830676380093234
single_peak,81,271,0.39803349320978426
single_peak,81,272,0.3293484292718229
single_peak,81,273,0.3903968446722032
single_peak,81,274,0.22759049113684074
single_peak,81,275,0.3471853915978223
single_peak,81,276,0.36854578661385495
single_peak,81,277,0.3996034996808736
single_peak,81,278,0.3466000968666806
single_peak,81,279,0.2755705689923781
single_peak,81,280,0.2121289451416114
single_peak,81,281,0.33262883770015284
single_peak,81,282,0.36110121287310026
single_peak,81,283,0.4177551611650317
single_peak,81,284,0.31483977444607825
single_peak,81,285,0.312944869801139
single_peak,81,286,0.2936421465662732
single_peak,81,287,0.33135329174785555
single_peak,81,288,0.451798926578929
single_peak,81,289,0.3604763671030006
single_peak,81,290,0.3225859039597422
single_peak,81,291,0.2947192301787318
single_peak,81,292,0.3799796327683914
single_peak,81,293,0.36235459214333077
single_peak,81,294,0.34195242129223696
single_peak,81,295,0.3236535291707037
single_peak,81,296,0.36726732709482823
single_peak,81,297,0.3435710910824787
single_peak,81,298,0.38988137259649314
single_peak,81,299,0.2992943254204611
single_peak,82,0,0.32864330373970585
single_peak,82,1,0.412427501548883
single_peak,82,2,0.292213803484326
single_peak,82,3,0.34074302393210876
single_peak,82,4,0.37973397958683297
single_peak,82,5,0.3368561404421484
single_peak,82,6,0.30680204466106287
single_peak,82,7,0.3801614484179886
single_peak,82,8,0.3618628642630196
single_peak,82,9,0.2964624341116012
single_peak,82,10,0.3472170700047008
single_peak,82,11,0.3059778084383985
single_peak,82,12,0.2762442122659051
single_peak,82,13,0.3804912420939063
single_peak,82,14,0.3100016438111933
single_peak,82,15,0.3536134412614394
single_peak,82,16,0.3086828517722356
single_peak,82,17,0.2880357573277554
single_peak,82,18,0.2845660926558069
single_peak,82,19,0.33599102304423545
single_peak,82,20,0.3139742440710824
single_peak,82,21,0.33908085746555017
single_peak,82,22,0.2726135643800085
single_peak,82,23,0.33332053551177226
single_peak,82,24,0.2561512177883084
single_peak,82,25,0.3064824556895015
single_peak,82,26,0.19040037899303092
single_peak,82,27,0.3002690147941808
single_peak,82,28,0.247206543761324
single_peak,82,29,0.30550398686236446
single_peak,82,30,0.2844661865207081
single_peak,82,31,0.27442871048362705
single_peak,82,32,0.32016983113950037
single_peak,82,33,0.303362146266381
single_peak,82,34,0.336456151641105
single_peak,82,35,0.3576199858874908
single_peak,82,36,0.3395774724240395
single_peak,82,37,0.39930964165405786
single_peak,82,38,0.4760004650311938
single_peak,82,39,0.32200602148773727
single_peak,82,40,0.3569758576941678
single_peak,82,41,0.3746999837692271
single_peak,82,42,0.3718828862123191
single_peak,82,43,0.38298084523328435
single_peak,82,44,0.3856625437322931
single_peak,82,45,0.348251807529674
single_peak,82,46,0.31153588242909536
single_peak,82,47,0.4092411107634277
single_peak,82,48,0.40282380577537613
single_peak,82,49,0.4042100610179101
single_peak,82,50,0.3852370403068658
single_peak,82,51,0.4066222468176242
single_peak,82,52,0.42010506455996477
single_peak,82,53,0.3272390834157106
single_peak,82,54,0.4528379498037766
single_peak,82,55,0.4284127369977721
single_peak,82,56,0.4619028729104808
single_peak,82,57,0.4093421708262682
single_peak,82,58,0.45681519163691403
single_peak,82,59,0.42038143879901935
single_peak,82,60,0.3451872768279943
single_peak,82,61,0.49169047414579403
single_peak,82,62,0.4626531755147608
single_peak,82,63,0.4096442837327291
single_peak,82,64,0.49331193403407436
single_peak,82,65,0.5233949160904354
single_peak,82,66,0.5421416419463383
single_peak,82,67,0.635453503731681
single_peak,82,68,0.5162299943213242
single_peak,82,69,0.5941520458484839
single_peak,82,70,0.5849537007935195
single_peak,82,71,0.5943966947914796
single_peak,82,72,0.6080625116389108
single_peak,82,73,0.6664577229934969
single_peak,82,74,0.6303254862461138
single_peak,82,75,0.6672908478872385
single_peak,82,76,0.6542586417678458
single_peak,82,77,0.600521184956115
single_peak,82,78,0.7532486961096609
single_peak,82,79,0.7701788340668467
single_peak,82,80,0.786137915680384
single_peak,82,81,0.8368779877735495
single_peak,82,82,0.8106211693581094
single_peak,82,83,0.9799175513220049
single_peak,82,84,0.7547874159037373
single_peak,82,85,0.7925123872496151
single_peak,82,86,0.9500153766598998
single_peak,82,87,0.8958916554849536
single_peak,82,88,0.9778761000214076
single_peak,82,89,0.9818137454031879
single_peak,82,90,0.9966472610343355
single_peak,82,91,0.9243566665503586
single_peak,82,92,0.9102267331435445
single_peak,82,93,0.9597627700365325
single_peak,82,94,0.9395640742479807
single_peak,82,95,0.9325983282031829
single_peak,82,96,0.9487563762047722
single_peak,82,97,0.9677865839768871
single_peak,82,98,1.0
single_peak,82,99,1.0
single_peak,82,100,0.9257008086120269
single_peak,82,101,1.0
single_peak,82,102,1.0
single_peak,82,103,1.0
single_peak,82,104,1.0
single_peak,82,105,1.0
single_peak,82,106,1.0
single_peak,82,107,1.0
single_peak,82,108,1.0
single_peak,82,109,1.0
single_peak,82,110,1.0
single_peak,82,111,1.0
single_peak,82,112,1.0
single_peak,82,113,1.0
single_peak,82,114,1.0
single_peak,82,115,0.9844835772345597
single_peak,82,116,0.9875626838324729
single_peak,82,117,0.9497139648333521
single_peak,82,118,0.9497379068038159
single_peak,82,119,1.0
single_peak,82,120,0.97886797450994
single_peak,82,121,0.9895924260149263
single_peak,82,122,0.9164529453590464
single_peak,82,123,0.9156318383171091
single_peak,82,124,0.809518536421769
single_peak,82,125,0.8152068839990401
single_peak,82,126,0.852800765475697
single_peak,82,127,0.866152580417362
single_peak,82,128,0.7374242736154766
single_peak,82,129,0.8629704303662875
single_peak,82,130,0.7655983060940563
single_peak,82,131,0.7702466905217766
single_peak,82,132,0.7272051861026401
single_peak,82,133,0.7584413570318398
single_peak,82,134,0.6575344980007725
single_peak,82,135,0.6645256397951314
single_peak,82,136,0.5800787894420594
single_peak,82,137,0.6483460652678951
single_peak,82,138,0.5538580394866616
single_peak,82,139,0.6290437630762675
single_peak,82,140,0.6156029498729623
single_peak,82,141,0.5969306458086989
single_peak,82,142,0.6528059557467729
single_peak,82,143,0.6183489532589308
single_peak,82,144,0.4657420413765131
single_peak,82,145,0.5599140375880874
single_peak,82,146,0.5486509847584184
single_peak,82,147,0.4548224943579325
single_peak,82,148,0.5447840290088434
single_peak,82,149,0.5305038275133456
single_peak,82,150,0.474942484286976
single_peak,82,151,0.6221807430740112
single_peak,82,152,0.5306846903981195
single_peak,82,153,0.5475146172345364
single_peak,82,154,0.632470746705738
single_peak,82,155,0.4555223380172283
single_peak,82,156,0.4138989336969652
single_peak,82,157,0.537083203691133
single_peak,82,158,0.37798083906346835
single_peak,82,159,0.5018641245988524
single_peak,82,160,0.49482634665888686
single_peak,82,161,0.4591242666044632
single_peak,82,162,0.39164339279926447
single_peak,82,163,0.5253182467179032
single_peak,82,164,0.5725397704308923
single_peak,82,165,0.3765906916378646
single_peak,82,166,0.4593420251513117
single_peak,82,167,0.5342662730495543
single_peak,82,168,0.4213126166790705
single_peak,82,169,0.42285974774847684
single_peak,82,170,0.5137715260056734
single_peak,82,171,0.45616197928460267
single_peak,82,172,0.4282237101231058
single_peak,82,173,0.4878013635455652
single_peak,82,174,0.5039931219389457
single_peak,82,175,0.4460739632410354
single_peak,82,176,0.47397852683065195
single_peak,82,177,0.47058997651480766
single_peak,82,178,0.4674945920923502
single_peak,82,179,0.47650795603130225
single_peak,82,180,0.36696652587047585
single_peak,82,181,0.4416791516786109
single_peak,82,182,0.4119114950642371
single_peak,82,183,0.37294257637909745
single_peak,82,184,0.4636352558557822
single_peak,82,185,0.444201147865632
single_peak,82,186,0.4610685025851263
single_peak,82,187,0.39372369453444894
single_peak,82,188,0.3844005112975989
single_peak,82,189,0.4046164323459137
single_peak,82,190,0.37404292456442567
single_peak,82,191,0.37575801716653784
single_peak,82,192,0.4027193792728899
single_peak,82,193,0.48597936024360716
single_peak,82,194,0.3192610379263134
single_peak,82,195,0.3747398962634971
single_peak,82,196,0.4032332449560141
single_peak,82,197,0.429937898397257
single_peak,82,198,0.3382004631303799
single_peak,82,199,0.3196260053200959
single_peak,82,200,0.39003869610800956
single_peak,82,201,0.4074078434271148
single_peak,82,202,0.3817861851327975
single_peak,82,203,0.3586757355569792
single_peak,82,204,0.3218169984240903
single_peak,82,205,0.4260813221032083
single_peak,82,206,0.4012313334107359
single_peak,82,207,0.3498569234323834
single_peak,82,208,0.37860917049819287
single_peak,82,209,0.3489370814375532
single_peak,82,210,0.4572362423847481
single_peak,82,211,0.4071117381943968
single_peak,82,212,0.32519306204681975
single_peak,82,213,0.3440254265682978
single_peak,82,214,0.3210244295032061
single_peak,82,215,0.3920619575584313
single_peak,82,216,0.37428724132185154
single_peak,82,217,0.4607990705614506
single_peak,82,218,0.3798316482675401
single_peak,82,219,0.3359072581771651
single_peak,82,220,0.3281599098669056
single_peak,82,221,0.36488280595852307
single_peak,82,222,0.3740695383263787
single_peak,82,223,0.46350991385883494
single_peak,82,224,0.2584650528189137
single_peak,82,225,0.3954811987572838
single_peak,82,226,0.41103885874453594
single_peak,82,227,0.30043327240978424
single_peak,82,228,0.4021531404706918
single_peak,82,229,0.3042841746060898
single_peak,82,230,0.35202329610560434
single_peak,82,231,0.34082605038301533
single_peak,82,232,0.2335875410955509
single_peak,82,233,0.31743112316524014
single_peak,82,234,0.23696883424601467
single_peak,82,235,0.31895434992052774
single_peak,82,236,0.3364172830569364
single_peak,82,237,0.38860412321115895
single_peak,82,238,0.3672380076892363
single_peak,82,239,0.36807142080691807
single_peak,82,240,0.2896655094742833
single_peak,82,241,0.3683025967211981
single_peak,82,242,0.30732492271681
single_peak,82,243,0.3929276903212354
single_peak,82,244,0.357841652385833
single_peak,82,245,0.22855154693082402
single_peak,82,246,0.3711899686826607
single_peak,82,247,0.423261625278462
single_peak,82,248,0.32348451144262896
single_peak,82,249,0.3241841024208021
single_peak,82,250,0.28086604145689853
single_peak,82,251,0.2874262063135681
single_peak,82,252,0.3199464117478087
single_peak,82,253,0.23681023361540207
single_peak,82,254,0.37305762687188093
single_peak,82,255,0.34120700439870194
single_peak,82,256,0.21975326039338625
single_peak,82,257,0.3451694851956292
single_peak,82,258,0.30310457468687113
single_peak,82,259,0.39976523487685756
single_peak,82,260,0.36492358782799944
single_peak,82,261,0.43171821656245185
single_peak,82,262,0.30917899591208525
single_peak,82,263,0.3237129015764755
single_peak,82,264,0.3030389120810896
single_peak,82,265,0.2852797315576979
single_peak,82,266,0.2975134730662439
single_peak,82,267,0.33191062634174345
single_peak,82,268,0.4159938051492616
single_peak,82,269,0.36017558832367175
single_peak,82,270,0.4295917437673696
single_peak,82,271,0.3465599186475748
single_peak,82,272,0.45216860697634637
single_peak,82,273,0.31907423818278663
single_peak,82,274,0.43634933326461983
single_peak,82,275,0.376589207921884
single_peak,82,276,0.4195570917665531
single_peak,82,277,0.32675335059863925
single_peak,82,278,0.3785073133022034
single_peak,82,279,0.3984500612569881
single_peak,82,280,0.30499878106937167
single_peak,82,281,0.3718312978226094
single_peak,82,282,0.31525696256175856
single_peak,82,283,0.29109568510409667
single_peak,82,284,0.3026488322992713
single_peak,82,285,0.34176926749087844
single_peak,82,286,0.35678666008166626
single_peak,82,287,0.3543539044481175
single_peak,82,288,0.2771313488952979
single_peak,82,289,0.22499956466667553
single_peak,82,290,0.3001508447870347
single_peak,82,291,0.347156936169273
single_peak,82,292,0.34854260191641007
single_peak,82,293,0.35757547260061484
single_peak,82,294,0.3244125303645033
single_peak,82,295,0.33959368950848967
single_peak,82,296,0.4036007476634098
single_peak,82,297,0.32475970037543184
single_peak,82,298,0.32350772907691927
single_peak,82,299,0.3277814951707647
single_peak,83,0,0.3424539490410005
single_peak,83,1,0.3300015289515903
single_peak,83,2,0.3439132428773616
single_peak,83,3,0.2617683631532826
single_peak,83,4,0.400060699644444
single_peak,83,5,0.27558999670656703
single_peak,83,6,0.29629641856037103
single_peak,83,7,0.25386638745861523
